,,,The predicted value of target variable from ML model,,,August Grade 1 is School month 1,Percentile based on a distribution and estimated parameters
Grade,pupilId,screeningId,WCPM_aloud_pred,date,Screening month,School month,Percentile
5,bf3fed50-e108-4669-bac5-f1aedc39418d,82f2b246-c1fd-4214-8eb4-3c9a6c97afc7,93.922455,Recording date: 2018-10-05 (UTC),10,51,23
5,cd7285fb-bcd3-4113-ad40-a27110d75c56,2eb50085-6023-4c76-86a8-6b424017a0da,121.49167,Recording date: 2018-10-05 (UTC),10,51,44
5,cea8df55-4740-4472-884a-b0753404f4cb,7121f12c-1be6-46dd-b43b-00399afed307,116.49174,Recording date: 2018-10-05 (UTC),10,51,40
5,c388221d-ea22-4b7a-8d23-b0a5b8580a34,c1a89336-da75-4917-b4e1-fc2377d71f52,107.15983,Recording date: 2018-10-08 (UTC),10,51,32
5,c388221d-ea22-4b7a-8d23-b0a5b8580a34,c1a89336-da75-4917-b4e1-fc2377d71f52,100.96134,Recording date: 2018-10-15 (UTC),10,51,28
5,c7cc2b2e-edfc-4e1f-aa90-f8a0ac6cf844,aebd5dda-277c-43f9-a6d5-f3fd19c69f0e,117.476295,Recording date: 2018-10-05 (UTC),10,51,41
5,c7cc2b2e-edfc-4e1f-aa90-f8a0ac6cf844,aebd5dda-277c-43f9-a6d5-f3fd19c69f0e,106.56574,Recording date: 2018-10-15 (UTC),10,51,32
5,e7670bba-6f4b-4aa7-b609-5522fd1297c0,201cb07d-7f73-4053-a7e4-380e69ec6bef,104.05116,Recording date: 2018-10-08 (UTC),10,51,30
5,f2850616-f4a9-47ff-b9f2-ece7ce775234,fcced00d-cc5b-4570-b5c8-603712824c3f,103.613945,Recording date: 2018-10-05 (UTC),10,51,30
5,01fc7f4c-9327-479a-ad42-1e0b6ce378f9,a61dfc9b-30c5-4ca6-b17d-edd392f2a44e,82.26106,Recording date: 2018-10-15 (UTC),10,51,16
5,21f6a9d6-0ca6-4b7c-b63b-13c285a4c512,2d35ebe4-e7dc-4bd5-87d0-2eb647626499,187.63518,Recording date: 2018-10-08 (UTC),10,51,91
5,36d4c570-407b-4200-8f7a-be096a30854e,37ec77b5-582d-4ff8-aeb1-ef6f8bb8d14e,116.2547,Recording date: 2018-10-05 (UTC),10,51,40
5,3a9930e6-2ec6-4a50-be97-3aad1ec7ff68,5884a07a-e126-411f-902c-70d1cf3f7a0d,56.46983,Recording date: 2018-10-08 (UTC),10,51,6
5,835c1532-d69f-4111-87f6-044e03cbac9e,14afe91f-4fc7-43e3-880a-3c7b5cb9639a,86.95488,Recording date: 2018-10-05 (UTC),10,51,19
5,a8bed314-d3be-474f-9056-8ed1457be63c,71eef152-82be-4cfe-82cb-1556335c83ac,185.74234,Recording date: 2018-10-15 (UTC),10,51,90
5,a8bed314-d3be-474f-9056-8ed1457be63c,71eef152-82be-4cfe-82cb-1556335c83ac,59.593235,Recording date: 2018-10-05 (UTC),10,51,7
5,bda24f11-140b-467d-946c-86639c2a2bda,e5d0a061-4406-43e6-9e93-23c2bf74d20b,97.36646,Recording date: 2018-10-05 (UTC),10,51,25
5,5d80ef2c-eee3-464b-97d6-96b9d0abd9c9,0ddf84d6-ba99-4789-abdc-b89d07d19cda,124.12303,Recording date: 2018-10-26 (UTC),10,51,47
5,1cfd20c5-3f86-4149-87e1-b3a1f73b9e4d,350405e0-3982-45fd-a9dd-8d8f70fb8c26,129.8361,Recording date: 2018-10-16 (UTC),10,51,52
5,3f7f3b55-cb5b-4286-964a-91fd4143adfd,5610df30-9af9-4883-b0ba-a24f12ff94af,101.25863,Recording date: 2018-10-15 (UTC),10,51,28
5,415bafdd-1d84-4f29-8459-26f8ce8d9188,8e561ef8-dddf-44d8-b673-beb3d2cd6235,120.597084,Recording date: 2018-10-16 (UTC),10,51,44
5,4494d50b-24c4-4050-bf19-cd3206142a1a,7c23717c-f5eb-4d53-8cb4-1c8dff574ae1,148.42763,Recording date: 2018-10-31 (UTC),10,51,68
5,4533462c-094d-4315-9524-a88b547817a1,e8528b5b-9280-4711-bd69-7b23fad9fd3c,182.53511,Recording date: 2018-10-01 (UTC),10,51,89
5,48b73256-d8f9-47cd-8a40-422474986312,d966e0ac-eb3b-44f4-b2cd-c737ecab02ad,136.07935,Recording date: 2018-10-26 (UTC),10,51,57
5,4a04aea0-4aa2-4a22-a0dd-d9dd981d9556,d2546ea5-f64d-4e78-a853-412dcf78420e,100.12479,Recording date: 2018-10-01 (UTC),10,51,27
5,51d8f6cf-54c9-4477-9677-dd1d6a4fb470,1315e7ad-0252-4d36-a0ee-4bba49a403eb,133.84283,Recording date: 2018-10-01 (UTC),10,51,55
5,68e9dff5-1110-41c5-a0b4-d391b5f1e049,5b4a0ec7-4005-47fa-8c1c-d38814fb99c8,105.53833,Recording date: 2018-10-01 (UTC),10,51,31
5,84b32695-d405-4840-becc-b1a44829203b,ad961359-1187-420c-a5a5-a7b9e6982528,65.17035,Recording date: 2018-09-27 (UTC),9,50,10
5,8556470d-e80b-4413-83ee-b0acca33e105,fe7d9863-c806-4248-b2bb-ce3e45a5968a,119.48197,Recording date: 2018-10-16 (UTC),10,51,43
5,8b7ed65c-e385-419d-b14b-d79b5a5b8ff2,b1e7c471-ffe5-4205-a87a-6fc36ea71f74,119.10047,Recording date: 2018-10-15 (UTC),10,51,42
5,8c5a857a-2f64-460c-b82f-d4ecfc5ecfe0,16ab1190-a2fb-4474-88f9-9804fa316245,77.82706,Recording date: 2018-10-31 (UTC),10,51,14
5,8d427c00-87b6-42ae-bff3-67235b350a28,16b44ac9-33f1-4ce5-bce1-226b7770ef24,186.09155,Recording date: 2018-09-27 (UTC),9,50,92
5,95f9a4c3-74a6-42bd-beab-ec0b22c05460,1df04cd7-95e0-4450-808e-7b4f4bfbcf83,62.275726,Recording date: 2018-10-01 (UTC),10,51,8
5,960ab1c7-8806-4e35-9c9b-5810da8b14f4,bf89a1a8-c459-4990-8d52-3022d61a1676,163.99992,Recording date: 2018-10-16 (UTC),10,51,79
5,bcbb85fc-a24a-4ef7-acb8-6e27a01a30ed,7e63b8e5-ee3b-4b12-b9de-e66d38fab884,144.97498,Recording date: 2018-10-16 (UTC),10,51,65
5,ce93a767-d07c-4678-85b3-afba0f8a9e82,e2d092d9-29f8-4611-ac37-81f50cdc02db,119.403206,Recording date: 2018-10-15 (UTC),10,51,43
5,d498ec1c-0433-4ffc-8b20-c29342e460fc,1146185d-7fb8-4870-8122-7b67f417294a,118.36193,Recording date: 2018-09-27 (UTC),9,50,45
5,f352848a-7e49-400c-97cc-7d201db48554,5a087330-dcd2-41d7-8d32-ab0f63383180,85.97718,Recording date: 2018-10-26 (UTC),10,51,18
5,f67144e1-59f9-4717-88c6-e5e7bbf289a1,1523e450-36fd-40b4-a2a0-8aeca64cd2cb,145.50694,Recording date: 2018-10-16 (UTC),10,51,65
5,26d2c6a6-726d-4cc1-bebd-ac4f286e7ac3,c0b2926b-3f38-496f-85c5-d1e5108278df,163.26128,Recording date: 2018-10-31 (UTC),10,51,78
5,c667f9a1-b68d-48b4-9bad-c947cbf77db8,851687da-c71c-4975-bd44-d35796aeff41,127.68336,Recording date: 2018-10-31 (UTC),10,51,50
5,ee94a63c-7a4a-43f3-9baa-a4e557e949ea,3541c8db-39f1-4396-880a-b64d4648aa1b,153.77693,Recording date: 2019-06-04 (UTC),6,59,49
5,ee94a63c-7a4a-43f3-9baa-a4e557e949ea,d47d50f8-7090-44d7-8142-46ed9d7b6dfe,134.88992,Recording date: 2018-10-31 (UTC),10,51,56
5,016aa3d8-461a-47ed-995f-4dcc1d5cccd2,1ff0b19e-235d-4b9c-ac49-ee747b3b9cf5,122.40343,Recording date: 2019-06-05 (UTC),6,59,23
5,016aa3d8-461a-47ed-995f-4dcc1d5cccd2,cf3c28a2-3cfa-41ba-81c0-47619312a65d,123.71743,Recording date: 2018-11-02 (UTC),11,52,43
5,1011c100-cae8-46d9-a08e-5d2a8431b2ae,7c79ef61-0e45-4289-af80-9ae0a2c8f5c2,109.83863,Recording date: 2019-06-05 (UTC),6,59,16
5,1011c100-cae8-46d9-a08e-5d2a8431b2ae,a8963950-efce-483f-bfbf-c6a6f7098781,94.77623,Recording date: 2018-11-02 (UTC),11,52,21
5,1cf780e9-860b-407f-94f1-ab57874c1c9a,700bbd67-560b-445f-aac6-b34bd4d3681b,118.519615,Recording date: 2018-11-02 (UTC),11,52,39
5,1cf780e9-860b-407f-94f1-ab57874c1c9a,ce4b835b-4904-4832-9826-39e00f9c1620,120.71319,Recording date: 2019-06-04 (UTC),6,59,22
5,1e4d3e4b-b4a6-4d53-b185-4558c8e7014d,09b6d9de-0e17-4997-a8c7-4003d41ad1cc,104.17664,Recording date: 2018-11-02 (UTC),11,52,27
5,1e4d3e4b-b4a6-4d53-b185-4558c8e7014d,e4a28db9-10eb-43e8-a617-8143db0633da,124.255165,Recording date: 2019-06-05 (UTC),6,59,25
5,239eced7-09e1-4bcd-b9e3-3cb6bf6e4332,760e99d6-3e95-454a-af9d-bf48c4329ef5,141.87282,Recording date: 2018-11-02 (UTC),11,52,59
5,239eced7-09e1-4bcd-b9e3-3cb6bf6e4332,eebf22bf-068c-473d-8d6c-989716634f0c,157.53296,Recording date: 2019-06-05 (UTC),6,59,52
5,6a808156-93d4-42d8-99a9-2b1155b2248b,29b8a724-66c6-495a-9000-e9e1c4484626,119.44264,Recording date: 2018-11-02 (UTC),11,52,39
5,6a808156-93d4-42d8-99a9-2b1155b2248b,9131e64f-bc14-4829-bf6c-82ffe93f5cad,134.06956,Recording date: 2019-06-05 (UTC),6,59,32
5,762f88f5-1a95-4360-9421-d4940511d6be,40a84dd8-228d-4131-a15b-efe0e034e44e,134.80534,Recording date: 2019-06-05 (UTC),6,59,33
5,762f88f5-1a95-4360-9421-d4940511d6be,7f6ef5cf-1c89-4a2e-98d6-f72ebc8167f6,130.75415,Recording date: 2018-11-02 (UTC),11,52,49
5,8edb4c40-2c6d-4026-b974-a2704dedab64,1583d986-5ffd-45a3-8178-511bfbb28995,66.86915,Recording date: 2018-10-31 (UTC),10,51,9
5,8edb4c40-2c6d-4026-b974-a2704dedab64,f6d4dc69-5413-4c08-b863-c28302d3ce51,109.01299,Recording date: 2019-06-04 (UTC),6,59,15
5,910e1158-47b5-4e22-a978-3cf90e8cce10,bedfee72-9632-480d-be05-f5eda06b6866,126.8788,Recording date: 2018-11-02 (UTC),11,52,46
5,910e1158-47b5-4e22-a978-3cf90e8cce10,ee617a92-4819-4993-bccb-2d7024ae0d48,172.82602,Recording date: 2019-06-04 (UTC),6,59,65
5,9991585b-ad76-4f28-927e-d2288d7c5a8a,8a10dff6-c22e-4947-a930-2f010114d12a,104.60924,Recording date: 2018-10-31 (UTC),10,51,30
5,9991585b-ad76-4f28-927e-d2288d7c5a8a,db939254-213e-445f-b082-62124cfa9bc5,156.97603,Recording date: 2019-06-04 (UTC),6,59,52
5,a7e6ca8d-cad0-4ee0-b4bc-d83f36117575,0e78b930-fd7b-4bb4-9a5e-fd433646a431,186.51248,Recording date: 2019-06-04 (UTC),6,59,76
5,a7e6ca8d-cad0-4ee0-b4bc-d83f36117575,6cbee49f-0457-4a6d-bd19-2c75d31d0b0e,131.33955,Recording date: 2018-10-31 (UTC),10,51,53
5,b952a8cf-3259-4ca9-a4d4-55096fb39667,6add5664-942e-4c6b-8605-06ce0a4555c9,10.3424225,Recording date: 2018-11-02 (UTC),11,52,1
5,b952a8cf-3259-4ca9-a4d4-55096fb39667,d94a2012-115d-40a8-b835-1e5a654db133,21.369652,Recording date: 2019-06-05 (UTC),6,59,1
5,c577a599-c1b4-4169-a5bf-594cc6d528e4,a01c6ab0-af30-4525-90b2-142ec17c3205,197.52701,Recording date: 2019-06-05 (UTC),6,59,83
5,c577a599-c1b4-4169-a5bf-594cc6d528e4,f155f73b-6cb3-432b-981f-2b579b4077f4,166.55559,Recording date: 2018-11-02 (UTC),11,52,78
5,d1a0bfa1-c642-4317-a2ae-8da11c21bc21,b4ee12a3-8663-42e1-9a93-b204e8713f97,110.30035,Recording date: 2019-06-04 (UTC),6,59,16
5,d1a0bfa1-c642-4317-a2ae-8da11c21bc21,edb10a7a-68f3-4e53-8f5d-b85a3fc973d1,96.8304,Recording date: 2018-10-31 (UTC),10,51,25
5,d2d8f717-612b-4d97-867b-83436d0988a3,70c7f168-341f-46b1-98dc-5812bb2dba19,153.23839,Recording date: 2019-06-04 (UTC),6,59,48
5,d2d8f717-612b-4d97-867b-83436d0988a3,d6efa995-71f0-466b-85af-71419782f303,115.60505,Recording date: 2018-10-31 (UTC),10,51,39
5,ddc6bdc3-20fb-4c0a-a1fe-524197435b9e,5eaa0024-8af7-444a-bce3-950ada11eb44,145.70001,Recording date: 2019-06-04 (UTC),6,59,42
5,ddc6bdc3-20fb-4c0a-a1fe-524197435b9e,8ef88e86-6519-48a6-9aa3-319e1848b620,151.32741,Recording date: 2018-11-02 (UTC),11,52,67
5,efe9bbcc-ff84-4e82-aa9f-7727faa9a20b,0c540437-3613-405c-9184-2d33df40e98d,168.47556,Recording date: 2018-10-31 (UTC),10,51,82
5,efe9bbcc-ff84-4e82-aa9f-7727faa9a20b,f643602f-03a5-4fbd-8138-e01a7d497b73,183.39516,Recording date: 2019-06-04 (UTC),6,59,74
5,105b12cd-8525-4a26-b8f0-f3c4b632b6dd,4c7141eb-9d98-47f5-9d63-953842907b3c,118.60017,Recording date: 2018-10-31 (UTC),10,51,42
5,226176e4-514a-4674-95b2-6a1de32a1c54,467f9322-22ee-4c93-aa7d-678676352297,109.88208,Recording date: 2018-11-07 (UTC),11,52,32
5,2901ff4a-e04f-4061-909c-fd8907ddd117,e7927144-741f-4a7a-91c5-2cad3d67f359,29.844515,Recording date: 2018-10-24 (UTC),10,51,2
5,81d20a34-4778-474a-be6f-d0c1ceea568b,5fb67aa7-e3cc-4daf-8a23-fad864f5c358,169.14865,Recording date: 2018-11-07 (UTC),11,52,80
5,8ee1977f-9405-409b-a444-a2799edca868,c8773fa9-a2dc-43b0-83b4-a046b02e4e3c,175.7831,Recording date: 2018-11-07 (UTC),11,52,84
5,905f2eb1-d889-4b11-9922-a2adab973598,2179b8ff-57aa-45d8-a4d6-281a06f36f98,108.21058,Recording date: 2018-11-07 (UTC),11,52,30
5,fce324c0-4e4e-4fa8-912c-fd4290ad543f,425b1a0c-55c8-4857-9ef1-4ef54ed893af,141.2111,Recording date: 2018-11-07 (UTC),11,52,58
5,010ba554-6fb0-4bcb-8bc0-1bb1ea31af86,7bcb81f0-2c96-489d-8eb7-3fe2655a5eef,215.49017,Recording date: 2019-06-03 (UTC),6,59,91
5,010ba554-6fb0-4bcb-8bc0-1bb1ea31af86,8e98efd4-fef0-42e5-abde-4b2a0ed8a72a,147.75458,Recording date: 2018-11-30 (UTC),11,52,64
5,036b7eb7-6671-4e22-b066-ef7e93a9cda2,1a5b363d-6dc5-42b2-a355-5d8ddf40ced7,107.31358,Recording date: 2019-06-03 (UTC),6,59,15
5,036b7eb7-6671-4e22-b066-ef7e93a9cda2,c56dbeb8-09b6-451a-92bf-7e910bcd1759,106.59979,Recording date: 2018-11-30 (UTC),11,52,29
5,042faab0-c22e-444f-a7d6-cf04451205f1,47795c89-0f42-4cf9-b7e6-84e4c1ebb812,122.805305,Recording date: 2019-06-03 (UTC),6,59,24
5,042faab0-c22e-444f-a7d6-cf04451205f1,6d6ce7e6-8abe-4948-8e6c-26b434fa0a58,105.200195,Recording date: 2018-11-30 (UTC),11,52,28
5,0443514f-e972-4849-89ef-d0694f68c66f,c944ecd8-07cb-4c57-9356-671a273b205b,138.7206,Recording date: 2019-06-03 (UTC),6,59,36
5,0443514f-e972-4849-89ef-d0694f68c66f,de481f90-5163-4e72-9f3c-720f97f3304e,136.92725,Recording date: 2018-12-03 (UTC),12,53,50
5,10d3e275-fba9-4492-9fc9-fcc4bbd9e2a0,b671f893-17bc-4064-91d8-0b038a61daa0,196.35365,Recording date: 2019-06-03 (UTC),6,59,82
5,10d3e275-fba9-4492-9fc9-fcc4bbd9e2a0,daa23e8a-6d35-4440-8083-6c05d1eac4a0,124.18904,Recording date: 2018-12-03 (UTC),12,53,38
5,147f487b-adf6-4cf9-8a14-dc8159995215,3201b1ae-4d1c-46d1-8dd6-bbe9a50c92f7,192.4672,Recording date: 2019-06-03 (UTC),6,59,80
5,147f487b-adf6-4cf9-8a14-dc8159995215,c362a305-285b-4763-886d-7fa78757c2e4,150.54556,Recording date: 2018-12-04 (UTC),12,53,62
5,23bdefa1-e6d7-40c2-8849-41bec2a155dd,8c296653-492b-4712-ac06-9ca273908d71,182.31848,Recording date: 2019-06-03 (UTC),6,59,73
5,23bdefa1-e6d7-40c2-8849-41bec2a155dd,f656c666-c4e0-4305-a33c-b326c4bf3ed5,131.42123,Recording date: 2018-11-30 (UTC),11,52,50
5,281a59db-ecf3-47de-aad4-01a7435d115f,85ad3810-c7ef-4746-b583-05f27e218b01,178.1645,Recording date: 2019-06-03 (UTC),6,59,70
5,281a59db-ecf3-47de-aad4-01a7435d115f,bdb66a26-43b2-49e8-9dd8-552eb6bb68c7,140.64784,Recording date: 2018-12-03 (UTC),12,53,53
5,382bf6b0-1ed7-4ac5-9409-93c6b7b0d7aa,3b517b80-13c3-45ec-b9d8-8ace4d01a06e,47.195915,Recording date: 2018-12-03 (UTC),12,53,2
5,382bf6b0-1ed7-4ac5-9409-93c6b7b0d7aa,67e3c002-cd82-4955-9fcc-6f2a842fc2a0,46.476345,Recording date: 2019-06-03 (UTC),6,59,1
5,3bd335af-ded1-43fc-82a2-87c86c2ec261,9c820073-df5e-4db8-b004-2e2869168376,152.27048,Recording date: 2018-12-03 (UTC),12,53,64
5,3dd52dc0-d0b6-4ee6-9106-5c55c3f3273a,8748a30e-9cde-49b0-baa6-b796a6a1ae85,176.71155,Recording date: 2018-11-30 (UTC),11,52,84
5,3dd52dc0-d0b6-4ee6-9106-5c55c3f3273a,ad243045-4e18-4191-ad11-d7c3fe10f70a,183.76979,Recording date: 2019-06-03 (UTC),6,59,74
5,3e4516e6-ba5e-4f4d-842d-f4ea2b9370aa,5879313e-f39e-461b-95fe-b6d76e21669e,163.43968,Recording date: 2019-06-03 (UTC),6,59,57
5,3e4516e6-ba5e-4f4d-842d-f4ea2b9370aa,9d128204-557b-4402-a4be-b59a0226b86f,161.70464,Recording date: 2018-12-03 (UTC),12,53,72
5,43b426a9-14a5-49f6-92be-f268369f2e4c,3aa40ac2-4d2e-4f3f-bd0e-22db8b74ce77,190.29231,Recording date: 2018-12-04 (UTC),12,53,89
5,43b426a9-14a5-49f6-92be-f268369f2e4c,b82aa3fe-0399-47b9-a7ce-f233c46855a6,164.82596,Recording date: 2019-06-03 (UTC),6,59,59
5,45a3d0b2-821e-4e70-85fd-73a11e0cdd5f,4fc0936b-6cd2-490c-bfc0-fa8ffda155c5,74.76568,Recording date: 2018-11-30 (UTC),11,52,11
5,45a3d0b2-821e-4e70-85fd-73a11e0cdd5f,7c8d0dfe-e9b0-40d1-92d2-856b3b1ec18d,77.553535,Recording date: 2019-06-03 (UTC),6,59,5
5,4a078eee-21d3-48b8-9fc1-033b8e03bcb4,6eb93ccc-c885-42a7-9767-b5c1296d3a47,139.33311,Recording date: 2019-06-03 (UTC),6,59,36
5,4a078eee-21d3-48b8-9fc1-033b8e03bcb4,ad6121be-2336-41ed-a86b-36a3b968b482,128.16873,Recording date: 2018-11-30 (UTC),11,52,47
5,4aeb4cbc-b3c9-4aa6-ae23-f728018e3d5e,faaf7d18-c52c-4c9e-af7e-2ee7ccc8e2cd,149.64261,Recording date: 2018-11-30 (UTC),11,52,65
5,4aeb4cbc-b3c9-4aa6-ae23-f728018e3d5e,fc1138b0-c20e-441c-a5a6-57ce6dffb7e1,199.66884,Recording date: 2019-06-03 (UTC),6,59,84
5,4df3130a-8937-4d33-ac1a-cd1781ebd57b,6afd0966-553a-4a8e-9480-1bd0b795f494,90.23203,Recording date: 2018-12-03 (UTC),12,53,14
5,4df3130a-8937-4d33-ac1a-cd1781ebd57b,ad5bb452-ce52-4226-8646-380bdea75529,156.34471,Recording date: 2019-06-03 (UTC),6,59,51
5,54d331cd-9004-4372-9ffc-53559a45363a,cb56085c-f08e-4dae-a103-e45fb3d85071,160.3225,Recording date: 2019-06-03 (UTC),6,59,55
5,54d331cd-9004-4372-9ffc-53559a45363a,ed371e6d-fb9f-463a-802f-c6ce8d992f8c,112.82872,Recording date: 2018-11-30 (UTC),11,52,34
5,7aacd5dc-43d2-488f-9d65-ad063c016b7f,341f1d58-514f-4ba7-80bc-6e6cbe2f9011,206.0387,Recording date: 2018-11-30 (UTC),11,52,95
5,7aacd5dc-43d2-488f-9d65-ad063c016b7f,c9ead69d-bc38-4936-a555-fac1caa9f565,199.72166,Recording date: 2019-06-03 (UTC),6,59,84
5,7ab6e34e-4321-4e00-85dc-df6c677d05db,8fed73e3-7d1c-46a5-a0a8-e7dcdfad6ee6,119.071754,Recording date: 2019-06-03 (UTC),6,59,21
5,7ab6e34e-4321-4e00-85dc-df6c677d05db,c7ee9af3-3437-41f4-bac4-fbb2fbba1869,94.03034,Recording date: 2018-11-30 (UTC),11,52,20
5,7fab1691-1a9a-4be7-a353-6934f8e9ad95,8a4291bf-c45a-431d-b388-4850a260e721,96.62006,Recording date: 2018-11-30 (UTC),11,52,22
5,7fab1691-1a9a-4be7-a353-6934f8e9ad95,e75842e9-c5f8-4bc0-a181-53caa006607c,121.24851,Recording date: 2019-06-03 (UTC),6,59,23
5,81f92af9-8512-4a91-aee2-5ebbd347ba6f,cf2dfc71-a9f8-4a62-9e77-1370c2f21407,155.70433,Recording date: 2018-11-30 (UTC),11,52,70
5,81f92af9-8512-4a91-aee2-5ebbd347ba6f,ef03abbe-0f76-478b-86da-8b8345088576,142.97623,Recording date: 2019-06-03 (UTC),6,59,39
5,947b25f6-d288-4e4a-a657-3b978e18d26d,01d8b82f-8549-48a7-a730-35fd024f0f96,91.027855,Recording date: 2019-06-03 (UTC),6,59,8
5,947b25f6-d288-4e4a-a657-3b978e18d26d,3e4d0fa3-3212-4eb0-ad72-a195ec21e10b,112.28122,Recording date: 2018-12-03 (UTC),12,53,29
5,9d4996cf-897e-4944-a870-ff19242c4e66,97b1129a-2692-4227-baa8-8e3bee01d14d,192.90358,Recording date: 2018-11-30 (UTC),11,52,91
5,9d4996cf-897e-4944-a870-ff19242c4e66,ca0fcfcf-43a4-4c75-a2c2-46d01de199d6,204.54054,Recording date: 2019-06-03 (UTC),6,59,87
5,ae97763a-fb92-45cc-92bc-043c5c74675b,13894cd1-8f99-4ba7-b4d6-ef2b8939150a,78.16755,Recording date: 2018-11-30 (UTC),11,52,12
5,ae97763a-fb92-45cc-92bc-043c5c74675b,d5fbb4f2-6f1d-4fed-b5a4-233636d5063c,93.64308,Recording date: 2019-06-03 (UTC),6,59,9
5,b2b27ef6-f127-463e-be66-99768ec1941f,d416b97f-1862-4390-bc73-a5490f6b91a6,110.19235,Recording date: 2018-11-30 (UTC),11,52,32
5,baeddd4b-930f-4251-99d2-14d52958b830,4c89d56e-5015-4192-af70-acee436747ae,193.63817,Recording date: 2019-06-03 (UTC),6,59,81
5,baeddd4b-930f-4251-99d2-14d52958b830,ef86334c-040a-4cfe-b786-00aec8cb6d38,165.07089,Recording date: 2018-12-03 (UTC),12,53,74
5,c4e7552b-8977-4ce1-9471-f6adf9af8edd,3a2d4692-ea79-4020-af96-ec370241b9a7,136.78816,Recording date: 2018-12-03 (UTC),12,53,50
5,c4e7552b-8977-4ce1-9471-f6adf9af8edd,ee8b2f9f-97e1-457b-89f9-70bb4d5e1fc9,130.85217,Recording date: 2019-06-03 (UTC),6,59,30
5,c672372a-4ffa-4d03-b4c5-8b0a01b34f43,4759c437-e972-4104-b50a-9571cf60c5ee,169.41248,Recording date: 2019-06-03 (UTC),6,59,63
5,c672372a-4ffa-4d03-b4c5-8b0a01b34f43,9a1284d5-df2c-43ba-a2e0-590e50ece8b3,183.87532,Recording date: 2018-11-30 (UTC),11,52,88
5,c7fea37c-889c-4e77-a340-a3f77d63acbc,5e5a683f-3be2-4840-bb06-6ce33a70601b,113.834076,Recording date: 2018-12-03 (UTC),12,53,30
5,c7fea37c-889c-4e77-a340-a3f77d63acbc,80476760-e355-4706-bb69-330e150e3ec4,100.40309,Recording date: 2019-06-03 (UTC),6,59,11
5,c8f4c047-26ef-412c-8b98-5a0d39ac99e1,277b8401-0122-4de8-8f0a-b61309edfebe,152.91698,Recording date: 2018-11-30 (UTC),11,52,68
5,c8f4c047-26ef-412c-8b98-5a0d39ac99e1,558a51b0-0a04-4a7e-889c-7c354e6309b7,176.07062,Recording date: 2019-06-03 (UTC),6,59,68
5,e364584b-e031-45ab-b077-2f477926fa53,212ca5dd-fe40-46b0-bfa1-6f883b44ed91,133.99722,Recording date: 2019-06-03 (UTC),6,59,32
5,e364584b-e031-45ab-b077-2f477926fa53,ae313588-1c93-4c51-9a9e-1e3d25c7de9c,126.03523,Recording date: 2018-11-30 (UTC),11,52,45
5,f3285428-d342-4636-841b-c4adfa716fad,8017fb6e-9328-4e21-bfa9-181a8763e9a1,163.49582,Recording date: 2018-11-30 (UTC),11,52,76
5,fdda1b96-869f-4cb6-a8f1-06966078c6d9,03d7ae39-893d-4820-a143-0255b9784122,115.125305,Recording date: 2019-06-03 (UTC),6,59,19
5,fdda1b96-869f-4cb6-a8f1-06966078c6d9,70514feb-3364-4d89-9cfb-6101a75322c6,100.00925,Recording date: 2018-11-30 (UTC),11,52,24
5,fffd1316-05e5-493d-8980-938bb15db719,6bf1c95f-e588-4812-9388-0d33c465e6c0,29.851934,Recording date: 2018-12-03 (UTC),12,53,1
5,fffd1316-05e5-493d-8980-938bb15db719,7fd71d3e-6ccd-434e-8da7-62117b3c8439,53.40015,Recording date: 2019-06-03 (UTC),6,59,2
5,0c079b00-efab-4453-8a61-1c3b2831eba0,44673788-18a3-42a8-a426-b3d0998bb3c4,75.15036,Recording date: 2018-10-30 (UTC),10,51,13
5,1124d794-f9e8-4222-84f9-f23eb000c67f,866c7acd-c029-412c-8b00-5932b4a9bc38,146.47989,Recording date: 2018-10-30 (UTC),10,51,66
5,1124d794-f9e8-4222-84f9-f23eb000c67f,a0991273-cf87-482f-b25a-877df3f682a0,156.64676,Recording date: 2019-05-31 (UTC),5,58,54
5,1602497a-760e-4546-b589-c4377c8b1869,e0a46281-5623-4cb6-af3b-28155ab79599,86.94866,Recording date: 2019-05-31 (UTC),5,58,8
5,1602497a-760e-4546-b589-c4377c8b1869,e5a9cd37-a77f-4c7b-9252-b0e2072aa550,84.28994,Recording date: 2018-10-30 (UTC),10,51,17
5,27b746ec-c548-4a4b-9d4b-58d3b02400e2,603c4c0e-5c8e-415b-8aa3-ed8be5aa2bca,120.086716,Recording date: 2018-10-30 (UTC),10,51,43
5,2c2ff398-2d40-4a6a-abbc-424e89d9beee,4ce685fb-d85a-41bd-be06-b5171544fc5b,97.74252,Recording date: 2018-10-30 (UTC),10,51,25
5,2c2ff398-2d40-4a6a-abbc-424e89d9beee,e46d78c0-5029-4531-9039-35994583d040,103.512436,Recording date: 2019-05-31 (UTC),5,58,14
5,2d3f28af-52d8-44ef-a93d-8618400de82f,2bfffa4f-e0ea-4cce-a28b-ab9498906b65,212.74826,Recording date: 2019-05-31 (UTC),5,58,92
5,2d3f28af-52d8-44ef-a93d-8618400de82f,e260db3d-a80e-493c-82a7-bc44ec157656,205.8927,Recording date: 2018-10-30 (UTC),10,51,96
5,31e27970-2429-464c-85d4-85969fc541d9,93851ee2-e1ec-4065-bbdc-d7e2246957f2,126.45134,Recording date: 2019-05-31 (UTC),5,58,28
